audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,decision_basis,notes,reviewer_id,reviewed_at
PV-0362,wall --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0362.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0362.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0363,doorframe --standing on--> ceiling,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0363.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0363.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the doorframe is below and separated from the ceiling rather than standing on it,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0364,light --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0364.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0364.ply,physically_invalid,medium,vertical_order_inconsistent,true,evidence_only_visual_adjudication,the light is visibly above rather than lower than the plant,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0365,couch --higher than--> table,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0365.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0365.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0366,clothes --close by--> suitcase,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0366.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0366.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0367,bench --close by--> table,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0367.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0367.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0368,pillow --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0368.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0368.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the pillow is visibly separated above the floor rather than lying on it,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0369,ceiling --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0369.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0369.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the ceiling-wall configuration does not support the stated standing-on predicate,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0370,box --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0370.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0370.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0371,heater --lower than--> table,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0371.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0371.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0372,floor --lying on--> dining chair,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0372.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0372.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the chair is supported by the floor; the stated inverse lying relation is contradicted,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0373,shelf --lower than--> shelf,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0373.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0373.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0374,clutter --higher than--> object,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0374.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0374.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0375,pot --close by--> plant,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0375.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0375.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0376,clock --close by--> dining chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0376.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0376.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0377,cabinet --supported by--> chair,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0377.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0377.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0378,plant --supported by--> wall,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,possible wall attachment cannot be distinguished from separation in the available views,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0379,decoration --supported by--> cabinet,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0379.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0379.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0380,ottoman --standing on--> ceiling,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0380.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0380.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0381,tv stand --higher than--> cabinet,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0381.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0381.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0382,item --higher than--> shelf,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0382.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0382.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0383,toilet paper dispenser --lower than--> ceiling,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0383.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0383.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0384,wall --higher than--> box,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0384.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0384.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0385,floor --higher than--> pillow,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0385.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0385.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0386,box --lying on--> clothes,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0387,wall --lying on--> sink,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0387.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0387.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the wall is not visibly lying on the sink,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0388,plant --close by--> floor,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0388.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0388.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the plant is in direct proximity to the floor surface,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0389,wall --supported by--> box,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0390,clock --close by--> ceiling,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0390.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0390.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0391,ceiling --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0392,chair --higher than--> wall,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0392.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0392.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0393,shelf --lower than--> shelf,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0393.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0393.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0394,clutter --close by--> lamp,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0395,floor --higher than--> shelf,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0395.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0395.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0396,bed --supported by--> picture,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0396.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0396.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the bed is not supported by the small separated picture instance,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0397,plant --supported by--> box,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0398,shelf --lower than--> couch table,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0399,wall --close by--> kitchen cabinet,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.ply,physically_invalid,medium,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0400,shelf --higher than--> box,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0401,picture --supported by--> picture,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0402,sofa --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0403,light --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0404,chair --close by--> box,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0405,stool --supported by--> plant,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the stool is not supported by the plant in the visible geometry,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0406,lamp --lower than--> sink,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0407,wall --supported by--> tv stand,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0408,floor --lower than--> curtain,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the floor is visibly below the curtain,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0409,desk --close by--> sofa,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0410,shoes --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0411,heater --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0412,wall --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0413,desk --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0414,counter --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0415,lamp --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,"the lamp is adjacent to or attached to the wall, but lying-on semantics are indeterminate",codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0416,cabinet --close by--> cushion,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0417,bin --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0418,floor --close by--> coffee machine,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0419,wall --close by--> ladder,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0420,shelf --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0421,bath cabinet --close by--> bath cabinet,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the two bath-cabinet instances are visibly adjacent,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0422,dining chair --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0423,plant --higher than--> carpet,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0424,sink --supported by--> wall,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0425,clock --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0426,menu --standing on--> table,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0427,wall --close by--> shower wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0428,clutter --close by--> floor,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,segmentation and relative separation make clutter-close-by-floor indeterminate,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0429,toilet paper dispenser --higher than--> clutter,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0430,chair --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the chair is upright on the floor rather than lying on it,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
