audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0371,heater --lower than--> table,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0371.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0371.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0372,floor --lying on--> dining chair,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0372.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0372.ply,physically_invalid,medium,the chair is supported by the floor; the stated inverse lying relation is contradicted,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0373,shelf --lower than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0373.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0373.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0374,clutter --higher than--> object,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0374.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0374.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0375,pot --close by--> plant,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0375.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0375.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0376,clock --close by--> dining chair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0376.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0376.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0377,cabinet --supported by--> chair,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0377.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0377.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0378,plant --supported by--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0378.ply,ambiguous,low,possible wall attachment cannot be distinguished from separation in the available views,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0379,decoration --supported by--> cabinet,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0379.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0379.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0380,ottoman --standing on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0380.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0380.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0381,tv stand --higher than--> cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0381.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0381.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0382,item --higher than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0382.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0382.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0383,toilet paper dispenser --lower than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0383.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0383.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0384,wall --higher than--> box,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0384.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0384.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0385,floor --higher than--> pillow,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0385.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0385.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0386,box --lying on--> clothes,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0386.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0387,wall --lying on--> sink,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0387.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0387.ply,physically_invalid,medium,the wall is not visibly lying on the sink,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0388,plant --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0388.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0388.ply,physically_valid,medium,the plant is in direct proximity to the floor surface,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0389,wall --supported by--> box,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0389.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0390,clock --close by--> ceiling,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0390.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0390.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0391,ceiling --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0391.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0392,chair --higher than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0392.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0392.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0393,shelf --lower than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0393.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0393.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0394,clutter --close by--> lamp,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0394.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0395,floor --higher than--> shelf,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0395.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0395.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0396,bed --supported by--> picture,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0396.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0396.ply,physically_invalid,medium,the bed is not supported by the small separated picture instance,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0397,plant --supported by--> box,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0397.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0398,shelf --lower than--> couch table,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0398.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0399,wall --close by--> kitchen cabinet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0399.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0400,shelf --higher than--> box,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0401,picture --supported by--> picture,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0402,sofa --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0403,light --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0404,chair --close by--> box,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0405,stool --supported by--> plant,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.ply,physically_invalid,medium,the stool is not supported by the plant in the visible geometry,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0406,lamp --lower than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0407,wall --supported by--> tv stand,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0408,floor --lower than--> curtain,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.ply,physically_valid,medium,the floor is visibly below the curtain,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0409,desk --close by--> sofa,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0410,shoes --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0411,heater --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0412,wall --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0413,desk --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0414,counter --standing on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0415,lamp --lying on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.ply,ambiguous,low,"the lamp is adjacent to or attached to the wall, but lying-on semantics are indeterminate",confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0416,cabinet --close by--> cushion,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0417,bin --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0418,floor --close by--> coffee machine,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0419,wall --close by--> ladder,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0420,shelf --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0421,bath cabinet --close by--> bath cabinet,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.ply,physically_valid,medium,the two bath-cabinet instances are visibly adjacent,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0422,dining chair --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0423,plant --higher than--> carpet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0424,sink --supported by--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0425,clock --lying on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0426,menu --standing on--> table,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0427,wall --close by--> shower wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0428,clutter --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.ply,ambiguous,low,segmentation and relative separation make clutter-close-by-floor indeterminate,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0429,toilet paper dispenser --higher than--> clutter,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0430,chair --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.ply,physically_invalid,medium,the chair is upright on the floor rather than lying on it,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0431,radiator --lower than--> bag,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0432,cabinet --higher than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0433,floor --lower than--> radiator,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.ply,physically_valid,medium,the floor is visibly below the radiator,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0434,floor --standing on--> cabinet,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.ply,physically_invalid,medium,the cabinet stands on the floor; the stated inverse standing direction is contradicted,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0435,trash can --higher than--> toilet brush,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0436,floor --lying on--> blanket,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.ply,physically_invalid,medium,the blanket lies on the floor; the stated inverse lying direction is contradicted,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0437,shelf --lower than--> towel,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0438,wall --lower than--> kitchen cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0439,shelf --standing on--> shower wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0440,pillow --higher than--> item,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0441,dining chair --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0442,floor --higher than--> cushion,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0443,toilet paper dispenser --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0444,wall --lying on--> chair,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0445,pillow --lower than--> picture,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0446,plant --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0447,lamp --standing on--> bench,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.ply,physically_invalid,medium,the lamp instances are separated above the bench without visible support contact,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0448,tv --lower than--> plant,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0449,object --standing on--> tv,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
