audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0400,shelf --higher than--> box,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/0cac7676-8d6f-2d13-8f3a-d7bf7f03e721_4/55_39/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0400.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=0.5063;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.1306;subject_vertical_aspect=0.8027;local_object_points=43,codex_blinded_proxy_v1,2026-07-10T06:52:59.403075+00:00
PV-0401,picture --supported by--> picture,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0401.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=-0.7468;bbox_gap_norm=0.1294;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-1.2836;subject_vertical_aspect=0.8741;local_object_points=459,codex_blinded_proxy_v1,2026-07-10T06:52:59.404213+00:00
PV-0402,sofa --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0402.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.4669;bbox_gap_norm=0.3801;xy_overlap_ratio=0.7607;local_vertical_gap_norm=None;subject_vertical_aspect=0.3524;local_object_points=1,codex_blinded_proxy_v1,2026-07-10T06:52:59.406731+00:00
PV-0403,light --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0403.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:pair_or_vertical_separation;center_dz_norm=0.6992;bbox_gap_norm=0.6673;xy_overlap_ratio=0.9726;local_vertical_gap_norm=0.6673;subject_vertical_aspect=0.0559;local_object_points=525,codex_blinded_proxy_v1,2026-07-10T06:52:59.409240+00:00
PV-0404,chair --close by--> box,close by,proximity,local_dataset/qwen_vl_crops/full_validation/9766cbf7-6321-2e2f-81e1-2b46533c64dd_4/32_42/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0404.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.3324;bbox_gap_norm=0.1780;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8757;local_object_points=2,codex_blinded_proxy_v1,2026-07-10T06:52:59.410741+00:00
PV-0405,stool --supported by--> plant,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_7/26_49/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0405.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=-0.9574;bbox_gap_norm=0.0332;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-1.4730;subject_vertical_aspect=1.8500;local_object_points=90,codex_blinded_proxy_v1,2026-07-10T06:52:59.411772+00:00
PV-0406,lamp --lower than--> sink,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0406.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=5.2515;bbox_gap_norm=5.0630;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4734;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.412177+00:00
PV-0407,wall --supported by--> tv stand,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/68bae75f-3567-2f7c-829d-7422117729f3_2/2_9/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0407.ply,physically_valid,medium,contact_or_support_consistent,True,codex_blinded_proxy:local_support_surface_contact;center_dz_norm=0.2646;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1470;subject_vertical_aspect=0.8194;local_object_points=1800,codex_blinded_proxy_v1,2026-07-10T06:52:59.414674+00:00
PV-0408,floor --lower than--> curtain,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/1_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0408.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=-0.2039;bbox_gap_norm=0.0057;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.4724;subject_vertical_aspect=0.0174;local_object_points=1800,codex_blinded_proxy_v1,2026-07-10T06:52:59.417281+00:00
PV-0409,desk --close by--> sofa,close by,proximity,local_dataset/qwen_vl_crops/full_validation/0cac75b7-8d6f-2d13-8cb2-0b4e06913140_3/19_14/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0409.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.0122;bbox_gap_norm=0.0000;xy_overlap_ratio=0.4447;local_vertical_gap_norm=-0.3359;subject_vertical_aspect=0.5471;local_object_points=257,codex_blinded_proxy_v1,2026-07-10T06:52:59.419747+00:00
PV-0410,shoes --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_1/61_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0410.ply,physically_valid,high,lying_support_consistent,True,codex_blinded_proxy:support_contact_plus_flat_pose;center_dz_norm=0.0194;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0277;subject_vertical_aspect=0.2178;local_object_points=180,codex_blinded_proxy_v1,2026-07-10T06:52:59.421667+00:00
PV-0411,heater --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/1d234022-e280-2b1a-8cec-e9787bb0d7b2_1/22_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0411.ply,physically_valid,high,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.3042;bbox_gap_norm=0.0351;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.0325;subject_vertical_aspect=5.0796;local_object_points=88,codex_blinded_proxy_v1,2026-07-10T06:52:59.423290+00:00
PV-0412,wall --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0412.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=-0.0475;bbox_gap_norm=0.2156;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3507;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.425698+00:00
PV-0413,desk --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/ba6fdaac-a4c1-2dca-8380-f16765679fd7_1/38_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0413.ply,physically_valid,medium,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.1242;bbox_gap_norm=0.0442;xy_overlap_ratio=0.3186;local_vertical_gap_norm=0.0397;subject_vertical_aspect=0.2861;local_object_points=190,codex_blinded_proxy_v1,2026-07-10T06:52:59.428170+00:00
PV-0414,counter --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0414.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=-0.3280;bbox_gap_norm=0.6061;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.0568;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.430062+00:00
PV-0415,lamp --lying on--> wall,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/4d3d82b0-8cf4-2e04-80a8-c955ea964c2f_3/20_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0415.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.4539;bbox_gap_norm=0.0000;xy_overlap_ratio=0.3377;local_vertical_gap_norm=-0.0736;subject_vertical_aspect=0.7036;local_object_points=282,codex_blinded_proxy_v1,2026-07-10T06:52:59.431188+00:00
PV-0416,cabinet --close by--> cushion,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0416.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=0.4081;bbox_gap_norm=0.5124;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.5742;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.432682+00:00
PV-0417,bin --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0417.ply,physically_invalid,medium,pose_subtype_inconsistent,True,codex_blinded_proxy:support_contact_but_vertical_subject;center_dz_norm=0.1163;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0203;subject_vertical_aspect=1.5589;local_object_points=55,codex_blinded_proxy_v1,2026-07-10T06:52:59.434279+00:00
PV-0418,floor --close by--> coffee machine,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0418.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=-0.2835;bbox_gap_norm=0.2097;xy_overlap_ratio=0.2165;local_vertical_gap_norm=-0.3297;subject_vertical_aspect=0.0293;local_object_points=207,codex_blinded_proxy_v1,2026-07-10T06:52:59.435830+00:00
PV-0419,wall --close by--> ladder,close by,proximity,local_dataset/qwen_vl_crops/full_validation/8eabc45f-5af7-2f32-8528-640861d2a135_7/44_48/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0419.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.7654;bbox_gap_norm=0.0133;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.1691;subject_vertical_aspect=1.2935;local_object_points=625,codex_blinded_proxy_v1,2026-07-10T06:52:59.438094+00:00
PV-0420,shelf --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.ply,physically_valid,high,contact_or_support_consistent,True,codex_blinded_proxy:local_support_surface_contact;center_dz_norm=0.0466;bbox_gap_norm=0.0000;xy_overlap_ratio=0.5976;local_vertical_gap_norm=-0.0212;subject_vertical_aspect=0.2002;local_object_points=82,codex_blinded_proxy_v1,2026-07-10T06:52:59.441923+00:00
PV-0421,bath cabinet --close by--> bath cabinet,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=-1.1277;bbox_gap_norm=0.4390;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1135;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.442988+00:00
PV-0422,dining chair --supported by--> floor,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_6/39_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.ply,physically_valid,high,contact_or_support_consistent,True,codex_blinded_proxy:local_support_surface_contact;center_dz_norm=0.0762;bbox_gap_norm=0.0000;xy_overlap_ratio=0.8864;local_vertical_gap_norm=-0.0110;subject_vertical_aspect=2.1222;local_object_points=93,codex_blinded_proxy_v1,2026-07-10T06:52:59.445292+00:00
PV-0423,plant --higher than--> carpet,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/6bde607b-9162-246f-8e65-76e3ef265504_2/6_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=0.3263;bbox_gap_norm=0.4569;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=2.6370;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.454248+00:00
PV-0424,sink --supported by--> wall,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_1/3_16/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=-0.6529;bbox_gap_norm=0.0025;xy_overlap_ratio=0.7394;local_vertical_gap_norm=-1.5423;subject_vertical_aspect=0.9985;local_object_points=196,codex_blinded_proxy_v1,2026-07-10T06:52:59.455877+00:00
PV-0425,clock --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=-0.7084;bbox_gap_norm=1.9189;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=4.3246;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.457375+00:00
PV-0426,menu --standing on--> table,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/0cac7540-8d6f-2d13-8eee-36ba2a428e3f_2/27_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.2090;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2664;subject_vertical_aspect=1.4081;local_object_points=128,codex_blinded_proxy_v1,2026-07-10T06:52:59.458003+00:00
PV-0427,wall --close by--> shower wall,close by,proximity,local_dataset/qwen_vl_crops/full_validation/10b17963-3938-2467-8a48-0d4af350ce92_1/3_25/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.3364;bbox_gap_norm=0.0275;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.8101;subject_vertical_aspect=1.1554;local_object_points=443,codex_blinded_proxy_v1,2026-07-10T06:52:59.460105+00:00
PV-0428,clutter --close by--> floor,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=-0.3999;bbox_gap_norm=0.6371;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8095;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.461658+00:00
PV-0429,toilet paper dispenser --higher than--> clutter,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.8259;bbox_gap_norm=2.9794;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.8526;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.462182+00:00
PV-0430,chair --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_4/31_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.2845;bbox_gap_norm=0.1607;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.1630;subject_vertical_aspect=1.0856;local_object_points=256,codex_blinded_proxy_v1,2026-07-10T06:52:59.464911+00:00
PV-0431,radiator --lower than--> bag,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=0.1255;bbox_gap_norm=2.5748;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6931;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.465740+00:00
PV-0432,cabinet --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.1098;bbox_gap_norm=1.4921;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.3571;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.466568+00:00
PV-0433,floor --lower than--> radiator,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/1_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=-0.1860;bbox_gap_norm=0.0257;xy_overlap_ratio=0.2513;local_vertical_gap_norm=-0.2818;subject_vertical_aspect=0.0174;local_object_points=487,codex_blinded_proxy_v1,2026-07-10T06:52:59.468330+00:00
PV-0434,floor --standing on--> cabinet,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_1/1_10/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:support_contact_but_flat_subject;center_dz_norm=-0.0767;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1079;subject_vertical_aspect=0.0123;local_object_points=1399,codex_blinded_proxy_v1,2026-07-10T06:52:59.470499+00:00
PV-0435,trash can --higher than--> toilet brush,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/ab835fae-54c6-29a1-995e-b06cfc555786_1/7_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=0.5462;bbox_gap_norm=2.3487;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1649;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.471067+00:00
PV-0436,floor --lying on--> blanket,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/742e8f15-be0a-294e-9ebb-6c72dbcb9662_1/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=-0.1391;bbox_gap_norm=0.0918;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1827;subject_vertical_aspect=0.0148;local_object_points=384,codex_blinded_proxy_v1,2026-07-10T06:52:59.472725+00:00
PV-0437,shelf --lower than--> towel,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=0.9939;bbox_gap_norm=2.3874;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3162;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.473378+00:00
PV-0438,wall --lower than--> kitchen cabinet,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/321c8680-a5a8-2a84-85c2-816a26d59516_1/4_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.0180;bbox_gap_norm=0.0167;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.8558;subject_vertical_aspect=1.8906;local_object_points=49,codex_blinded_proxy_v1,2026-07-10T06:52:59.474594+00:00
PV-0439,shelf --standing on--> shower wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/c7895f7a-339c-2d13-82ac-09ef1c9001ba_4/6_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.2788;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.4053;subject_vertical_aspect=0.2446;local_object_points=869,codex_blinded_proxy_v1,2026-07-10T06:52:59.476122+00:00
PV-0440,pillow --higher than--> item,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.5364;bbox_gap_norm=9.8561;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9689;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.476694+00:00
PV-0441,dining chair --close by--> wall,close by,proximity,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_7/40_3/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.5579;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.9763;subject_vertical_aspect=1.9056;local_object_points=209,codex_blinded_proxy_v1,2026-07-10T06:52:59.479016+00:00
PV-0442,floor --higher than--> cushion,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.2092;bbox_gap_norm=0.1219;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2527;subject_vertical_aspect=0.0244;local_object_points=190,codex_blinded_proxy_v1,2026-07-10T06:52:59.480518+00:00
PV-0443,toilet paper dispenser --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-1.5823;bbox_gap_norm=1.4977;xy_overlap_ratio=0.5871;local_vertical_gap_norm=-1.7741;subject_vertical_aspect=1.4581;local_object_points=18,codex_blinded_proxy_v1,2026-07-10T06:52:59.481241+00:00
PV-0444,wall --lying on--> chair,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=0.6107;bbox_gap_norm=0.9088;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6541;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.483228+00:00
PV-0445,pillow --lower than--> picture,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-1.9165;bbox_gap_norm=6.4939;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5190;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.483732+00:00
